GEO_ID,incident_zip,NAME,population,median_household_income,households,broadband_households,broadband_household_percent
860Z200US95412,95412,ZCTA5 95412,331,-666666666,137,130,94.8905109489051
860Z200US95415,95415,ZCTA5 95415,956,45147,326,316,96.93251533742331
860Z200US95417,95417,ZCTA5 95417,220,-666666666,52,38,73.07692307692307
860Z200US95419,95419,ZCTA5 95419,152,-666666666,88,88,100.0
860Z200US95420,95420,ZCTA5 95420,271,-666666666,149,116,77.85234899328859
860Z200US95421,95421,ZCTA5 95421,1570,78906,663,577,87.02865761689291
860Z200US95422,95422,ZCTA5 95422,17054,42241,6283,5154,82.03087696960051
860Z200US95423,95423,ZCTA5 95423,3513,41143,1708,1424,83.37236533957847
860Z200US95425,95425,ZCTA5 95425,10978,119092,4309,4048,93.94291018797864
860Z200US95426,95426,ZCTA5 95426,1257,84000,586,513,87.54266211604096
860Z200US95427,95427,ZCTA5 95427,666,58421,220,220,100.0
860Z200US95428,95428,ZCTA5 95428,2347,46339,918,578,62.96296296296296
860Z200US95429,95429,ZCTA5 95429,128,13333,94,49,52.12765957446809
860Z200US95430,95430,ZCTA5 95430,0,-666666666,0,0,
860Z200US95431,95431,ZCTA5 95431,43,-666666666,0,0,
860Z200US95432,95432,ZCTA5 95432,707,-666666666,284,284,100.0
860Z200US95435,95435,ZCTA5 95435,0,-666666666,0,0,
860Z200US95436,95436,ZCTA5 95436,5821,109531,2354,2246,95.41206457094307
860Z200US95437,95437,ZCTA5 95437,14982,57759,6440,5947,92.34472049689441
860Z200US95439,95439,ZCTA5 95439,486,-666666666,203,203,100.0
860Z200US95441,95441,ZCTA5 95441,1648,126806,705,631,89.50354609929077
860Z200US95442,95442,ZCTA5 95442,3449,164750,1642,1619,98.59926918392205
860Z200US95443,95443,ZCTA5 95443,81,-666666666,23,13,56.52173913043478
860Z200US95444,95444,ZCTA5 95444,625,105179,283,283,100.0
860Z200US95445,95445,ZCTA5 95445,2766,127206,926,863,93.19654427645789
860Z200US95446,95446,ZCTA5 95446,4607,85833,2374,2280,96.04043807919123
860Z200US95448,95448,ZCTA5 95448,16077,105120,6741,6480,96.12817089452604
860Z200US95449,95449,ZCTA5 95449,1763,90469,541,493,91.1275415896488
860Z200US95450,95450,ZCTA5 95450,224,123125,114,89,78.0701754385965
860Z200US95451,95451,ZCTA5 95451,12592,62568,5074,4456,87.82026014978321
860Z200US95452,95452,ZCTA5 95452,1762,118986,620,610,98.38709677419355
860Z200US95453,95453,ZCTA5 95453,11741,71419,4587,4116,89.73185088293002
860Z200US95454,95454,ZCTA5 95454,1670,42447,814,625,76.78132678132678
860Z200US95456,95456,ZCTA5 95456,860,63750,420,345,82.14285714285714
860Z200US95457,95457,ZCTA5 95457,3122,63594,1361,1247,91.62380602498163
860Z200US95458,95458,ZCTA5 95458,3638,57674,1559,1356,86.97883258499037
860Z200US95459,95459,ZCTA5 95459,761,68700,334,319,95.50898203592814
860Z200US95460,95460,ZCTA5 95460,2199,73576,1136,1038,91.37323943661971
860Z200US95461,95461,ZCTA5 95461,3422,78667,1176,983,83.58843537414967
860Z200US95462,95462,ZCTA5 95462,1058,85536,583,578,99.14236706689536
860Z200US95463,95463,ZCTA5 95463,14,-666666666,7,7,100.0
860Z200US95464,95464,ZCTA5 95464,2484,61705,989,956,96.66329625884732
860Z200US95465,95465,ZCTA5 95465,1203,120781,545,503,92.29357798165138
860Z200US95466,95466,ZCTA5 95466,722,108013,280,263,93.92857142857143
860Z200US95467,95467,ZCTA5 95467,5778,84152,2242,2155,96.11953612845674
860Z200US95468,95468,ZCTA5 95468,2037,115955,680,669,98.38235294117646
860Z200US95469,95469,ZCTA5 95469,1315,82683,560,516,92.14285714285714
860Z200US95470,95470,ZCTA5 95470,6226,76250,2206,2076,94.10698096101541
860Z200US95471,95471,ZCTA5 95471,394,-666666666,286,286,100.0
860Z200US95472,95472,ZCTA5 95472,28747,108925,11734,10959,93.39526163286178
860Z200US95476,95476,ZCTA5 95476,35196,105374,15072,14450,95.87314225053079
860Z200US95480,95480,ZCTA5 95480,8,-666666666,3,2,66.66666666666666
860Z200US95482,95482,ZCTA5 95482,33164,69772,11789,10670,90.50810077190602
860Z200US95485,95485,ZCTA5 95485,3242,104667,1274,1024,80.3767660910518
860Z200US95486,95486,ZCTA5 95486,17,-666666666,17,17,100.0
860Z200US95488,95488,ZCTA5 95488,226,-666666666,193,187,96.89119170984456
860Z200US95490,95490,ZCTA5 95490,14677,79594,5701,4982,87.38817751271706
860Z200US95492,95492,ZCTA5 95492,27429,134211,9627,9133,94.86859873273086
860Z200US95493,95493,ZCTA5 95493,228,74531,78,78,100.0
860Z200US95494,95494,ZCTA5 95494,130,58650,77,77,100.0
860Z200US95497,95497,ZCTA5 95497,1275,138125,692,649,93.78612716763006
860Z200US95501,95501,ZCTA5 95501,22890,54137,9264,8451,91.22409326424871
860Z200US95503,95503,ZCTA5 95503,25054,71855,9982,9002,90.18232819074333
860Z200US95511,95511,ZCTA5 95511,71,-666666666,37,37,100.0
860Z200US95514,95514,ZCTA5 95514,85,-666666666,24,24,100.0
860Z200US95519,95519,ZCTA5 95519,18728,73280,7429,6928,93.2561582985597
860Z200US95521,95521,ZCTA5 95521,21980,53114,9225,8588,93.09485094850949
860Z200US95524,95524,ZCTA5 95524,1634,87500,658,642,97.56838905775076
860Z200US95525,95525,ZCTA5 95525,1441,57379,761,711,93.42969776609723
860Z200US95526,95526,ZCTA5 95526,745,39583,272,230,84.55882352941177
860Z200US95527,95527,ZCTA5 95527,622,76667,226,178,78.76106194690266
860Z200US95528,95528,ZCTA5 95528,1286,55481,527,482,91.46110056925995
860Z200US95531,95531,ZCTA5 95531,22291,67458,7708,7083,91.89154125583809
860Z200US95536,95536,ZCTA5 95536,3050,73375,1307,1211,92.65493496557
860Z200US95537,95537,ZCTA5 95537,532,78686,128,128,100.0
860Z200US95538,95538,ZCTA5 95538,1158,67024,367,367,100.0
860Z200US95540,95540,ZCTA5 95540,14469,63695,5689,5119,89.98066444014765
860Z200US95542,95542,ZCTA5 95542,2463,46104,1202,1049,87.27121464226289
860Z200US95543,95543,ZCTA5 95543,523,50203,322,282,87.5776397515528
860Z200US95545,95545,ZCTA5 95545,194,-666666666,55,44,80.0
860Z200US95546,95546,ZCTA5 95546,2397,61607,776,609,78.47938144329896
860Z200US95547,95547,ZCTA5 95547,1263,96827,491,468,95.31568228105907
860Z200US95548,95548,ZCTA5 95548,1024,43333,346,294,84.97109826589595
860Z200US95549,95549,ZCTA5 95549,1024,95179,333,290,87.08708708708708
860Z200US95550,95550,ZCTA5 95550,140,104063,68,67,98.52941176470588
860Z200US95551,95551,ZCTA5 95551,1880,64519,711,665,93.53023909985936
860Z200US95552,95552,ZCTA5 95552,586,77796,223,87,39.01345291479821
860Z200US95553,95553,ZCTA5 95553,789,41450,317,317,100.0
860Z200US95554,95554,ZCTA5 95554,368,33125,137,137,100.0
860Z200US95555,95555,ZCTA5 95555,216,39583,115,88,76.52173913043478
860Z200US95556,95556,ZCTA5 95556,949,-666666666,333,313,93.993993993994
860Z200US95558,95558,ZCTA5 95558,230,51719,125,100,80.0
860Z200US95559,95559,ZCTA5 95559,41,-666666666,41,41,100.0
860Z200US95560,95560,ZCTA5 95560,1213,23720,611,444,72.66775777414075
860Z200US95562,95562,ZCTA5 95562,3422,42975,1518,1237,81.48880105401844
860Z200US95563,95563,ZCTA5 95563,577,62893,161,118,73.29192546583852
860Z200US95564,95564,ZCTA5 95564,444,78750,171,166,97.07602339181285
860Z200US95565,95565,ZCTA5 95565,764,57083,275,237,86.18181818181819
860Z200US95567,95567,ZCTA5 95567,2058,102734,751,652,86.81757656458056
860Z200US95568,95568,ZCTA5 95568,223,-666666666,25,16,64.0
860Z200US95569,95569,ZCTA5 95569,99,-666666666,65,54,83.07692307692308
860Z200US95570,95570,ZCTA5 95570,2640,74777,1171,1099,93.85140905209222
860Z200US95571,95571,ZCTA5 95571,104,-666666666,49,49,100.0
860Z200US95573,95573,ZCTA5 95573,1089,47258,618,550,88.9967637540453
860Z200US95585,95585,ZCTA5 95585,522,36190,218,151,69.26605504587155
860Z200US95587,95587,ZCTA5 95587,0,-666666666,0,0,
860Z200US95589,95589,ZCTA5 95589,1115,43040,574,435,75.78397212543554
860Z200US95595,95595,ZCTA5 95595,133,28704,74,74,100.0
860Z200US95601,95601,ZCTA5 95601,294,94023,152,149,98.02631578947368
860Z200US95602,95602,ZCTA5 95602,19701,97466,7597,6982,91.90469922337765
860Z200US95603,95603,ZCTA5 95603,28432,85357,11738,10405,88.64372124723121
860Z200US95604,95604,ZCTA5 95604,27,-666666666,13,13,100.0
860Z200US95605,95605,ZCTA5 95605,14896,71924,4925,4383,88.99492385786803
860Z200US95606,95606,ZCTA5 95606,232,-666666666,105,101,96.19047619047619
860Z200US95607,95607,ZCTA5 95607,330,149236,133,133,100.0
860Z200US95608,95608,ZCTA5 95608,61440,86563,25577,23968,93.70919185205459
860Z200US95610,95610,ZCTA5 95610,46928,83327,17478,16454,94.14120608765305
860Z200US95612,95612,ZCTA5 95612,1865,104063,486,448,92.18106995884774
860Z200US95613,95613,ZCTA5 95613,29,-666666666,14,14,100.0
860Z200US95614,95614,ZCTA5 95614,3954,133426,1596,1502,94.11027568922306
860Z200US95615,95615,ZCTA5 95615,918,73406,381,284,74.54068241469817
860Z200US95616,95616,ZCTA5 95616,53630,74359,18459,16718,90.56828647272333
860Z200US95618,95618,ZCTA5 95618,26267,115591,9831,9568,97.32478893296714
860Z200US95619,95619,ZCTA5 95619,4974,66429,2208,1972,89.31159420289855
860Z200US95620,95620,ZCTA5 95620,22223,103054,7651,6949,90.82472879362174
860Z200US95621,95621,ZCTA5 95621,42442,80901,16952,15739,92.84450212364322
860Z200US95623,95623,ZCTA5 95623,4844,109102,1653,1576,95.34180278281912
860Z200US95624,95624,ZCTA5 95624,67630,125332,20437,19567,95.74301511963596
860Z200US95625,95625,ZCTA5 95625,319,86349,146,146,100.0
860Z200US95626,95626,ZCTA5 95626,5595,90897,1855,1596,86.0377358490566
860Z200US95627,95627,ZCTA5 95627,3999,101994,1162,1105,95.09466437177281
860Z200US95628,95628,ZCTA5 95628,44855,115803,17008,16408,96.4722483537159
860Z200US95629,95629,ZCTA5 95629,813,90469,355,312,87.88732394366198
860Z200US95630,95630,ZCTA5 95630,79484,139642,29917,28648,95.7582645318715
860Z200US95631,95631,ZCTA5 95631,6946,104402,2705,2608,96.41404805914972
860Z200US95632,95632,ZCTA5 95632,32493,102239,10275,9483,92.2919708029197
860Z200US95633,95633,ZCTA5 95633,2653,74258,1083,813,75.06925207756233
860Z200US95634,95634,ZCTA5 95634,3536,57328,1684,1187,70.48693586698337
860Z200US95635,95635,ZCTA5 95635,1298,101250,460,417,90.65217391304347
860Z200US95636,95636,ZCTA5 95636,1410,92004,476,373,78.36134453781513
860Z200US95637,95637,ZCTA5 95637,402,-666666666,203,191,94.08866995073892
860Z200US95638,95638,ZCTA5 95638,2517,91500,904,792,87.61061946902655
860Z200US95639,95639,ZCTA5 95639,317,-666666666,75,75,100.0
860Z200US95640,95640,ZCTA5 95640,13926,97000,4182,3652,87.32663797226208
860Z200US95641,95641,ZCTA5 95641,2214,74886,809,630,77.87391841779974
860Z200US95642,95642,ZCTA5 95642,7135,81438,3205,2582,80.56162246489859
860Z200US95645,95645,ZCTA5 95645,1314,61652,477,425,89.09853249475891
860Z200US95646,95646,ZCTA5 95646,218,-666666666,60,60,100.0
860Z200US95648,95648,ZCTA5 95648,57459,112333,21742,20316,93.44126575292061
860Z200US95650,95650,ZCTA5 95650,13405,117912,5222,5015,96.03600153198009
860Z200US95651,95651,ZCTA5 95651,729,103537,290,251,86.55172413793103
860Z200US95652,95652,ZCTA5 95652,1486,23750,487,422,86.652977412731
860Z200US95653,95653,ZCTA5 95653,805,-666666666,235,168,71.48936170212767
860Z200US95655,95655,ZCTA5 95655,4901,143958,1570,1397,88.98089171974523
860Z200US95658,95658,ZCTA5 95658,5894,126581,2241,1974,88.08567603748327
860Z200US95659,95659,ZCTA5 95659,617,68929,248,234,94.35483870967742
860Z200US95660,95660,ZCTA5 95660,35451,68235,10820,9923,91.70979667282809
860Z200US95661,95661,ZCTA5 95661,32589,105925,13193,12369,93.75426362464944
860Z200US95662,95662,ZCTA5 95662,32600,96689,12464,11487,92.16142490372272
860Z200US95663,95663,ZCTA5 95663,3090,155917,1155,1104,95.58441558441558
860Z200US95664,95664,ZCTA5 95664,1341,117901,657,657,100.0
860Z200US95665,95665,ZCTA5 95665,4465,87366,1871,1578,84.3399251737039
860Z200US95666,95666,ZCTA5 95666,5994,84311,2581,2470,95.69934134056567
860Z200US95667,95667,ZCTA5 95667,36830,89938,14975,13605,90.85141903171954
860Z200US95668,95668,ZCTA5 95668,515,90750,216,195,90.27777777777779
860Z200US95669,95669,ZCTA5 95669,2118,89609,905,742,81.98895027624309
860Z200US95670,95670,ZCTA5 95670,58819,89484,22011,20930,95.08881922675026
860Z200US95671,95671,ZCTA5 95671,4432,232700,46,46,100.0
860Z200US95672,95672,ZCTA5 95672,5764,146769,1979,1829,92.42041435068217
860Z200US95673,95673,ZCTA5 95673,16512,95824,5251,4893,93.18225099980955
860Z200US95674,95674,ZCTA5 95674,998,104750,318,265,83.33333333333334
860Z200US95675,95675,ZCTA5 95675,374,-666666666,80,80,100.0
860Z200US95676,95676,ZCTA5 95676,10,-666666666,4,4,100.0
860Z200US95677,95677,ZCTA5 95677,29206,105713,10981,10509,95.70166651488935
860Z200US95678,95678,ZCTA5 95678,45346,100554,18028,16902,93.75416019525183
860Z200US95679,95679,ZCTA5 95679,80,-666666666,27,27,100.0
860Z200US95680,95680,ZCTA5 95680,11,-666666666,11,11,100.0
860Z200US95681,95681,ZCTA5 95681,1267,95978,336,286,85.11904761904762
860Z200US95682,95682,ZCTA5 95682,30065,122436,11546,10958,94.90732721288758
860Z200US95683,95683,ZCTA5 95683,6515,140457,2726,2692,98.75275128393251
860Z200US95684,95684,ZCTA5 95684,2708,87175,1259,1133,89.99205718824463
860Z200US95685,95685,ZCTA5 95685,4690,83878,2092,1960,93.69024856596559
860Z200US95686,95686,ZCTA5 95686,1171,52109,395,354,89.62025316455696
860Z200US95687,95687,ZCTA5 95687,69390,109566,22802,21756,95.41268309797385
860Z200US95688,95688,ZCTA5 95688,40201,118186,14158,13408,94.70264161604747
860Z200US95689,95689,ZCTA5 95689,1429,122936,615,595,96.7479674796748
860Z200US95690,95690,ZCTA5 95690,2431,90104,758,657,86.6754617414248
860Z200US95691,95691,ZCTA5 95691,40143,104750,14499,13954,96.2411200772467
860Z200US95692,95692,ZCTA5 95692,5032,95877,1836,1740,94.77124183006535
860Z200US95693,95693,ZCTA5 95693,7961,161354,2275,2031,89.27472527472527
860Z200US95694,95694,ZCTA5 95694,10759,109696,3503,3203,91.43591207536397
860Z200US95695,95695,ZCTA5 95695,37702,79486,14079,12448,88.41537040983025
860Z200US95697,95697,ZCTA5 95697,800,-666666666,201,201,100.0
860Z200US95698,95698,ZCTA5 95698,217,143182,122,104,85.24590163934425
860Z200US95699,95699,ZCTA5 95699,147,250001,57,57,100.0
860Z200US95701,95701,ZCTA5 95701,984,98125,393,364,92.6208651399491
860Z200US95703,95703,ZCTA5 95703,2589,100214,873,759,86.94158075601375
860Z200US95709,95709,ZCTA5 95709,6000,79780,2364,2135,90.31302876480541
860Z200US95713,95713,ZCTA5 95713,9448,87839,3653,3252,89.0227210511908
860Z200US95714,95714,ZCTA5 95714,394,95795,177,145,81.92090395480226
860Z200US95715,95715,ZCTA5 95715,61,163625,30,30,100.0
860Z200US95717,95717,ZCTA5 95717,55,-666666666,33,30,90.9090909090909
860Z200US95720,95720,ZCTA5 95720,29,-666666666,20,20,100.0
860Z200US95721,95721,ZCTA5 95721,0,-666666666,0,0,
860Z200US95722,95722,ZCTA5 95722,4092,125625,1712,1623,94.80140186915888
860Z200US95726,95726,ZCTA5 95726,8450,91128,3611,3298,91.33204098587649
860Z200US95728,95728,ZCTA5 95728,516,89375,245,227,92.65306122448979
860Z200US95735,95735,ZCTA5 95735,51,111125,23,17,73.91304347826086
860Z200US95736,95736,ZCTA5 95736,331,190670,115,90,78.26086956521739
860Z200US95742,95742,ZCTA5 95742,17768,155855,5360,5167,96.39925373134328
860Z200US95746,95746,ZCTA5 95746,22985,183305,7955,7664,96.3419233186675
860Z200US95747,95747,ZCTA5 95747,83902,136750,30086,29228,97.14817523100446
860Z200US95757,95757,ZCTA5 95757,56764,138198,16184,15969,98.67152743450322
860Z200US95758,95758,ZCTA5 95758,65725,117017,21937,21198,96.63126225099148
860Z200US95762,95762,ZCTA5 95762,47657,165467,17080,16563,96.97306791569088
860Z200US95765,95765,ZCTA5 95765,43871,138090,14882,14435,96.99637145544953
860Z200US95776,95776,ZCTA5 95776,28718,106698,8682,8199,94.43676572218382
860Z200US95811,95811,ZCTA5 95811,8810,80827,4911,4680,95.29627367135004
860Z200US95814,95814,ZCTA5 95814,12355,58284,7154,5814,81.26922001677383
860Z200US95815,95815,ZCTA5 95815,26658,60097,9668,8755,90.55647496896981
860Z200US95816,95816,ZCTA5 95816,19225,90839,11109,10485,94.38293275722387
860Z200US95817,95817,ZCTA5 95817,14219,64212,6754,6090,90.16878886585728
860Z200US95818,95818,ZCTA5 95818,22581,118196,10916,10326,94.5950897764749
860Z200US95819,95819,ZCTA5 95819,19737,136306,8417,8015,95.22395152667221
860Z200US95820,95820,ZCTA5 95820,35410,78436,13511,12390,91.70305676855895
860Z200US95821,95821,ZCTA5 95821,38064,64963,15500,14145,91.25806451612904
860Z200US95822,95822,ZCTA5 95822,46569,86801,16695,15432,92.43486073674752
860Z200US95823,95823,ZCTA5 95823,83607,66895,24323,22511,92.55026106976936
860Z200US95824,95824,ZCTA5 95824,33083,56477,9245,8369,90.52460789616009
860Z200US95825,95825,ZCTA5 95825,36156,64602,15717,14917,94.90997009607432
860Z200US95826,95826,ZCTA5 95826,40165,82127,15877,14655,92.30333186370221
860Z200US95827,95827,ZCTA5 95827,21742,85841,7542,7057,93.56934500132591
860Z200US95828,95828,ZCTA5 95828,61686,81778,17912,16554,92.41849039749889
860Z200US95829,95829,ZCTA5 95829,31865,105395,9397,9077,96.59465786953282
860Z200US95830,95830,ZCTA5 95830,695,135938,188,176,93.61702127659575
860Z200US95831,95831,ZCTA5 95831,43545,100751,19059,18461,96.86237473109817
860Z200US95832,95832,ZCTA5 95832,12850,82318,3280,3112,94.8780487804878
860Z200US95833,95833,ZCTA5 95833,42265,97792,15712,15145,96.3912932790224
860Z200US95834,95834,ZCTA5 95834,36245,101260,13070,12531,95.87605202754399
860Z200US95835,95835,ZCTA5 95835,42004,114468,15071,14450,95.87950368256917
860Z200US95837,95837,ZCTA5 95837,317,193500,128,125,97.65625
860Z200US95838,95838,ZCTA5 95838,40677,68349,12016,11120,92.54327563249002
860Z200US95841,95841,ZCTA5 95841,20500,61054,8232,7805,94.81292517006803
860Z200US95842,95842,ZCTA5 95842,34034,68276,11660,10823,92.82161234991423
860Z200US95843,95843,ZCTA5 95843,47695,98274,15019,14439,96.13822491510753
860Z200US95864,95864,ZCTA5 95864,25500,127953,10041,9652,96.12588387610795
860Z200US95901,95901,ZCTA5 95901,37732,69776,13380,12306,91.97309417040358
860Z200US95903,95903,ZCTA5 95903,2242,60122,662,642,96.97885196374622
860Z200US95910,95910,ZCTA5 95910,19,-666666666,10,0,0.0
860Z200US95912,95912,ZCTA5 95912,4855,86457,1580,1266,80.12658227848102
860Z200US95913,95913,ZCTA5 95913,377,121912,120,120,100.0
860Z200US95914,95914,ZCTA5 95914,409,102188,187,169,90.37433155080214
860Z200US95915,95915,ZCTA5 95915,0,-666666666,0,0,
860Z200US95916,95916,ZCTA5 95916,667,28333,272,242,88.97058823529412
860Z200US95917,95917,ZCTA5 95917,3752,90563,1199,1140,95.07923269391159
860Z200US95918,95918,ZCTA5 95918,1566,56750,799,700,87.60951188986232
860Z200US95919,95919,ZCTA5 95919,1172,-666666666,516,459,88.95348837209302
860Z200US95920,95920,ZCTA5 95920,278,-666666666,135,61,45.18518518518518
860Z200US95922,95922,ZCTA5 95922,425,36528,279,218,78.13620071684588
860Z200US95923,95923,ZCTA5 95923,68,-666666666,35,35,100.0
860Z200US95925,95925,ZCTA5 95925,69,-666666666,35,26,74.28571428571429
860Z200US95926,95926,ZCTA5 95926,40567,61920,17099,16057,93.9060763787356
860Z200US95928,95928,ZCTA5 95928,37409,64949,16285,15071,92.54528707399447
860Z200US95929,95929,ZCTA5 95929,0,-666666666,0,0,
860Z200US95930,95930,ZCTA5 95930,463,2499,155,109,70.3225806451613
860Z200US95932,95932,ZCTA5 95932,7701,66964,2994,2585,86.33934535738142
860Z200US95934,95934,ZCTA5 95934,63,-666666666,50,34,68.0
860Z200US95935,95935,ZCTA5 95935,934,54110,302,284,94.03973509933775
860Z200US95936,95936,ZCTA5 95936,144,-666666666,51,51,100.0
860Z200US95937,95937,ZCTA5 95937,701,-666666666,392,157,40.05102040816326
860Z200US95938,95938,ZCTA5 95938,3943,82974,1513,1394,92.13483146067416
860Z200US95939,95939,ZCTA5 95939,325,40568,167,132,79.04191616766467
860Z200US95941,95941,ZCTA5 95941,106,-666666666,32,2,6.25
860Z200US95942,95942,ZCTA5 95942,2089,116400,782,697,89.13043478260869
860Z200US95943,95943,ZCTA5 95943,621,49744,273,264,96.7032967032967
860Z200US95944,95944,ZCTA5 95944,122,-666666666,122,12,9.836065573770492
860Z200US95945,95945,ZCTA5 95945,27470,65989,12001,11004,91.69235897008583
860Z200US95946,95946,ZCTA5 95946,9958,84795,4093,3823,93.40337161006596
860Z200US95947,95947,ZCTA5 95947,1505,82500,598,494,82.6086956521739
860Z200US95948,95948,ZCTA5 95948,11200,60294,3836,3541,92.3096976016684
860Z200US95949,95949,ZCTA5 95949,20552,98181,8380,7724,92.17183770883055
860Z200US95950,95950,ZCTA5 95950,287,-666666666,100,62,62.0
860Z200US95951,95951,ZCTA5 95951,2698,70294,788,670,85.0253807106599
860Z200US95953,95953,ZCTA5 95953,11028,74786,3420,3064,89.5906432748538
860Z200US95954,95954,ZCTA5 95954,8165,61280,3353,3036,90.54577989859827
860Z200US95955,95955,ZCTA5 95955,1405,-666666666,487,346,71.04722792607802
860Z200US95956,95956,ZCTA5 95956,373,61324,186,136,73.11827956989248
860Z200US95957,95957,ZCTA5 95957,680,78333,260,200,76.92307692307693
860Z200US95958,95958,ZCTA5 95958,0,-666666666,0,0,
860Z200US95959,95959,ZCTA5 95959,17683,86524,7437,6936,93.26341266639774
860Z200US95960,95960,ZCTA5 95960,540,52917,272,231,84.92647058823529
860Z200US95961,95961,ZCTA5 95961,33999,89561,10211,9414,92.1946919988248
860Z200US95962,95962,ZCTA5 95962,1110,77903,458,373,81.4410480349345
860Z200US95963,95963,ZCTA5 95963,16070,68091,5544,4941,89.12337662337663
860Z200US95965,95965,ZCTA5 95965,21181,53198,7178,6312,87.93535803845081
860Z200US95966,95966,ZCTA5 95966,28503,65586,11466,10024,87.42368742368743
860Z200US95968,95968,ZCTA5 95968,1364,42000,608,439,72.20394736842105
860Z200US95969,95969,ZCTA5 95969,8339,69067,3764,3610,95.9086078639745
860Z200US95970,95970,ZCTA5 95970,453,69000,166,140,84.33734939759037
860Z200US95971,95971,ZCTA5 95971,6419,83269,2304,1861,80.77256944444444
860Z200US95972,95972,ZCTA5 95972,0,-666666666,0,0,
860Z200US95973,95973,ZCTA5 95973,39031,92813,15323,14423,94.12647653853683
860Z200US95974,95974,ZCTA5 95974,98,-666666666,62,62,100.0
860Z200US95975,95975,ZCTA5 95975,1088,103216,517,465,89.94197292069632
860Z200US95977,95977,ZCTA5 95977,1780,104545,710,629,88.59154929577466
860Z200US95978,95978,ZCTA5 95978,142,-666666666,30,30,100.0
860Z200US95979,95979,ZCTA5 95979,558,24766,285,258,90.52631578947368
860Z200US95981,95981,ZCTA5 95981,99,91016,39,39,100.0
860Z200US95982,95982,ZCTA5 95982,2795,96224,1130,1040,92.03539823008849
860Z200US95983,95983,ZCTA5 95983,302,54968,183,163,89.07103825136612
860Z200US95984,95984,ZCTA5 95984,51,-666666666,51,20,39.21568627450981
860Z200US95986,95986,ZCTA5 95986,115,-666666666,51,32,62.745098039215684
860Z200US95987,95987,ZCTA5 95987,6786,95122,1928,1719,89.1597510373444
860Z200US95988,95988,ZCTA5 95988,8808,66339,3046,2796,91.79251477347341
860Z200US95991,95991,ZCTA5 95991,42579,70590,14630,12992,88.80382775119617
860Z200US95993,95993,ZCTA5 95993,39046,93763,12838,11964,93.19208599470322
860Z200US96001,96001,ZCTA5 96001,33817,72484,13089,12276,93.78867751547101
860Z200US96002,96002,ZCTA5 96002,33783,73222,12882,12063,93.64229156963204
860Z200US96003,96003,ZCTA5 96003,44923,72445,18047,16633,92.16490275392032
860Z200US96006,96006,ZCTA5 96006,512,46094,195,168,86.15384615384616
860Z200US96007,96007,ZCTA5 96007,24768,61357,9663,8599,88.98892683431646
860Z200US96008,96008,ZCTA5 96008,1054,92313,402,382,95.02487562189054
860Z200US96009,96009,ZCTA5 96009,307,-666666666,107,104,97.19626168224299
860Z200US96010,96010,ZCTA5 96010,212,28958,25,19,76.0
860Z200US96011,96011,ZCTA5 96011,75,25208,39,35,89.74358974358975
860Z200US96013,96013,ZCTA5 96013,3779,53688,1598,1368,85.60700876095119
860Z200US96014,96014,ZCTA5 96014,307,-666666666,118,101,85.59322033898306
860Z200US96015,96015,ZCTA5 96015,437,45991,122,107,87.70491803278688
860Z200US96016,96016,ZCTA5 96016,193,54526,113,113,100.0
860Z200US96017,96017,ZCTA5 96017,122,48500,70,59,84.28571428571429
860Z200US96019,96019,ZCTA5 96019,10350,67446,4040,3568,88.31683168316832
860Z200US96020,96020,ZCTA5 96020,2222,50489,1119,1054,94.19124218051832
860Z200US96021,96021,ZCTA5 96021,14812,59592,5310,4585,86.34651600753295
860Z200US96022,96022,ZCTA5 96022,17092,89338,6246,5678,90.90617995517131
860Z200US96023,96023,ZCTA5 96023,1178,47237,498,398,79.91967871485943
860Z200US96024,96024,ZCTA5 96024,1082,43750,394,338,85.78680203045685
860Z200US96025,96025,ZCTA5 96025,1906,46036,949,856,90.20021074815595
860Z200US96027,96027,ZCTA5 96027,1908,64308,813,646,79.45879458794587
860Z200US96028,96028,ZCTA5 96028,1526,76295,599,540,90.15025041736226
860Z200US96029,96029,ZCTA5 96029,121,85682,46,45,97.82608695652173
860Z200US96031,96031,ZCTA5 96031,66,-666666666,40,27,67.5
860Z200US96032,96032,ZCTA5 96032,2408,72951,1036,962,92.85714285714286
860Z200US96033,96033,ZCTA5 96033,172,44375,81,65,80.24691358024691
860Z200US96034,96034,ZCTA5 96034,332,73750,148,120,81.08108108108108
860Z200US96035,96035,ZCTA5 96035,3326,49760,1421,1203,84.65869106263196
860Z200US96037,96037,ZCTA5 96037,168,117379,81,50,61.72839506172839
860Z200US96038,96038,ZCTA5 96038,504,59435,230,200,86.95652173913044
860Z200US96039,96039,ZCTA5 96039,583,41813,279,245,87.81362007168458
860Z200US96040,96040,ZCTA5 96040,57,-666666666,22,22,100.0
860Z200US96041,96041,ZCTA5 96041,2889,-666666666,1223,1064,86.99918233851186
860Z200US96044,96044,ZCTA5 96044,1143,51688,467,426,91.22055674518201
860Z200US96046,96046,ZCTA5 96046,489,-666666666,63,35,55.55555555555556
860Z200US96047,96047,ZCTA5 96047,841,-666666666,341,250,73.31378299120234
860Z200US96048,96048,ZCTA5 96048,1297,50521,319,285,89.34169278996865
860Z200US96050,96050,ZCTA5 96050,413,40909,218,174,79.81651376146789
860Z200US96051,96051,ZCTA5 96051,1070,69688,443,372,83.97291196388262
860Z200US96052,96052,ZCTA5 96052,2366,37222,622,518,83.27974276527331
